2023-06-21,3.99,0.7,1.29,1.0,3.99,1.0,3.0,6.99,1.49,4.99,3.99,0.99,1.79,4.29,3.29,5.99,2.39,4.29,1.5,0.5,2.49,2.39,6.79,3.79,1.99,8.99,7.99,1.29,6.79,1.89,5.99,3.49,0.99,0.7,5.99,2.5,0.99,4.99,0.99,4.49,2.49,7.99,5.99,1.79,3.99,4.29,1.0,1.25,2.29,1.25,4.49,1.0,8.49,2.49,1.5,0.79,2.49,0.99,5.49,1.25,0.69,0.99,3.49,1.25,2.99,1.19,4.99,3.0,2.29,2.49,3.79,0.99,1.19,0.99,1.19,1.79,1.99,2.49,5.49,4.49,3.49,2.37,2.49,0.7,0.7,1.25,6.99,3.99,3.0,0.7,1.79,2.49,3.19,2.49,2.99,2.99,1.79,2.99,2.39
2023-06-28,3.99,0.7,1.29,0.88,3.99,0.88,3.69,6.99,1.49,4.99,1.99,0.99,1.79,4.29,3.29,5.99,2.39,3.49,1.5,0.5,2.49,2.39,5.99,3.49,1.99,8.99,7.99,0.99,5.99,1.89,5.99,3.49,1.99,0.7,5.99,2.5,0.99,4.99,0.99,4.49,2.49,7.99,7.69,1.79,3.99,4.29,0.88,1.25,2.29,1.25,4.59,1.0,8.49,2.49,1.5,0.79,2.49,1.19,4.99,1.25,0.69,0.99,3.49,1.25,3.49,1.19,4.99,3.69,2.29,2.49,3.49,0.99,1.19,0.99,0.99,1.79,1.99,2.49,4.99,4.49,3.49,2.37,2.49,0.7,0.7,1.33,6.99,3.99,3.69,0.7,1.79,2.49,3.19,2.49,3.49,2.99,1.79,2.99,2.39
2023-07-05,3.99,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.49,4.99,3.49,0.99,1.79,4.49,1.99,5.99,2.29,4.99,1.5,0.5,2.49,2.29,5.49,3.99,1.99,8.49,7.99,1.29,5.49,1.89,4.99,4.49,1.99,0.7,4.79,2.99,0.99,5.99,0.99,5.49,2.49,5.99,5.99,1.79,3.99,3.79,1.59,1.79,2.29,2.99,4.59,1.49,8.99,2.49,1.5,0.79,2.49,1.19,4.99,1.25,0.69,0.99,4.29,1.25,2.99,1.19,4.99,3.99,2.29,2.25,3.99,1.29,1.19,0.99,1.19,1.79,1.99,2.49,4.99,4.79,3.49,2.37,2.49,0.7,0.7,1.33,6.99,3.99,3.99,0.7,1.79,2.49,3.19,2.49,2.99,2.99,1.79,2.99,2.39
2023-07-12,3.99,0.7,1.29,1.59,3.99,1.59,2.99,6.99,1.49,4.99,3.49,0.99,1.79,4.49,3.29,4.49,2.29,4.99,1.5,0.5,2.49,2.29,5.99,3.29,1.99,8.49,7.99,1.29,5.99,1.89,4.99,4.49,1.99,0.7,4.39,2.99,0.99,5.99,0.99,5.99,2.49,5.99,7.69,1.79,3.99,3.79,1.59,1.79,2.29,2.99,4.59,1.49,8.99,2.49,1.5,0.79,2.49,1.19,4.99,1.25,0.69,0.99,4.49,1.25,3.49,1.19,4.99,2.99,2.29,2.25,3.29,1.29,1.19,0.99,1.19,1.79,1.99,2.49,4.99,4.79,3.49,2.37,2.49,0.7,0.7,1.33,7.99,3.99,2.99,0.7,1.79,2.49,3.19,2.49,3.49,2.99,1.79,2.99,2.39
2023-07-19,3.99,0.7,1.29,1.0,3.99,1.0,3.49,6.99,1.49,4.99,3.49,0.99,1.79,4.49,3.29,4.99,2.29,4.29,1.5,0.5,2.49,2.29,4.99,3.29,1.99,8.49,7.99,1.29,4.99,1.89,2.99,3.5,1.99,0.7,4.79,2.99,0.99,5.99,0.99,5.49,2.39,7.99,7.69,1.79,3.99,4.49,1.0,1.79,2.29,2.99,4.59,1.49,8.99,2.49,3.29,0.79,2.49,1.19,4.99,1.0,0.69,0.99,4.49,1.0,2.99,1.19,4.49,3.49,2.29,2.25,3.29,1.29,1.19,0.99,1.19,1.79,1.99,2.49,4.99,4.79,3.49,2.37,2.49,0.7,0.7,1.33,6.99,3.99,3.49,0.7,1.79,2.49,3.19,2.49,2.99,2.99,1.79,2.99,2.39
2023-07-26,2.99,0.7,1.29,1.0,3.99,1.0,3.0,6.99,1.49,4.99,1.99,0.99,1.79,4.49,3.29,4.99,2.29,4.29,1.5,0.5,1.99,2.29,5.99,3.0,1.99,7.99,7.99,1.29,5.99,1.79,4.99,3.5,1.99,0.7,4.79,2.99,0.99,5.99,0.99,5.49,2.39,7.99,6.49,1.79,3.99,4.49,1.0,1.79,2.29,2.99,4.59,1.69,8.99,2.49,3.29,0.79,2.49,1.19,4.99,1.25,0.69,0.99,4.49,1.25,1.49,1.19,4.49,3.0,1.99,2.25,3.0,1.29,1.19,0.99,1.19,1.79,1.99,2.49,4.99,4.79,3.49,2.37,2.49,0.7,0.7,1.33,6.99,3.99,3.0,0.7,1.79,2.49,3.19,2.49,1.49,2.99,1.89,2.99,2.39
2023-08-02,3.99,0.7,1.29,1.0,3.99,1.0,3.99,6.49,1.49,4.99,3.49,0.99,1.79,4.49,2.99,5.99,2.29,4.99,1.25,0.5,1.99,2.29,5.49,3.99,1.99,7.99,7.99,1.29,5.49,1.79,4.99,4.49,1.99,0.7,4.79,2.99,0.99,5.99,0.99,4.49,2.39,7.49,7.69,1.79,3.99,3.79,1.0,1.79,2.29,2.99,4.59,1.69,8.49,2.49,3.29,0.79,2.49,1.19,4.99,1.25,0.69,0.99,4.49,1.25,2.99,1.19,4.99,3.99,1.99,2.25,3.99,1.29,1.19,0.99,1.19,1.79,1.99,2.49,4.99,3.99,3.49,2.37,2.49,0.7,0.7,1.33,7.99,3.99,3.99,0.7,1.79,2.49,3.19,2.49,2.99,2.99,1.89,2.99,2.39
2023-08-09,3.99,0.7,1.29,1.0,3.99,1.0,3.99,6.49,1.49,4.99,3.49,0.99,1.79,4.49,3.49,4.49,2.29,4.99,1.25,0.5,1.99,2.29,4.99,2.99,1.99,7.99,7.99,1.29,4.99,1.79,4.99,4.49,1.99,0.7,4.79,2.99,0.99,5.99,0.99,4.49,2.39,7.49,7.69,1.79,3.99,3.99,1.0,1.79,2.29,2.99,4.59,1.69,8.49,2.49,3.29,0.79,2.49,1.19,4.99,1.25,0.69,0.99,4.49,1.25,1.49,1.19,4.99,3.99,1.99,2.25,3.49,1.29,1.19,0.99,1.19,1.79,1.99,2.49,4.99,3.99,3.49,2.37,2.49,0.7,0.7,1.33,7.99,3.99,3.99,0.7,1.79,2.49,3.19,2.49,1.49,2.99,1.89,2.99,2.39
2023-08-16,3.99,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.49,4.99,1.99,0.99,1.79,2.99,3.49,4.99,2.29,4.99,1.25,0.5,1.99,1.25,5.99,3.99,1.99,7.99,7.99,0.79,5.99,1.79,4.99,4.49,1.99,0.7,4.79,2.99,0.99,4.79,0.99,5.49,2.39,7.99,7.69,1.79,3.99,3.79,1.59,1.79,2.29,2.99,4.59,1.69,7.99,2.49,3.29,0.79,2.49,0.79,4.99,1.25,0.69,0.99,4.49,1.25,2.99,1.0,2.99,3.99,1.99,2.25,3.99,0.79,0.79,0.99,0.79,1.79,1.99,2.49,4.99,4.79,3.49,2.37,2.49,0.7,0.7,1.25,7.99,3.99,3.99,0.7,1.79,2.0,3.19,2.49,2.99,2.99,1.89,2.99,2.39
2023-08-23,3.99,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.49,4.49,3.49,0.99,1.79,2.99,3.49,4.99,2.29,4.99,1.25,0.5,1.99,1.25,6.79,3.99,1.99,7.99,7.99,0.79,6.79,1.99,4.99,4.49,1.99,0.7,4.79,2.99,0.99,4.79,0.99,4.49,2.39,7.99,5.49,1.79,3.99,3.79,1.59,1.25,2.29,1.25,4.59,1.69,7.49,2.49,3.29,0.79,2.49,0.79,4.99,1.25,0.69,0.99,4.49,1.25,2.99,1.0,2.99,3.99,1.99,2.25,3.79,0.79,0.79,0.99,0.79,1.79,1.99,2.49,4.99,4.79,3.49,2.37,2.49,0.7,0.7,1.25,6.99,3.99,3.99,0.7,1.79,2.0,3.19,2.49,2.99,2.99,1.89,2.99,2.39
2023-08-30,3.99,0.7,1.29,0.77,3.99,0.77,3.99,6.99,1.49,4.99,3.49,0.99,1.79,2.99,3.49,4.99,2.29,4.99,1.5,0.5,1.99,2.29,5.99,3.49,1.99,7.99,7.99,0.79,5.99,1.99,4.99,4.49,1.99,0.7,4.79,2.99,0.99,4.79,0.99,5.99,2.39,7.99,7.69,1.79,3.99,3.79,0.77,1.25,2.29,1.25,4.59,1.69,7.99,2.49,3.29,0.79,2.49,0.79,4.99,1.25,0.69,0.99,4.49,1.25,2.99,1.0,2.99,3.99,1.99,2.25,3.49,0.79,0.79,0.99,0.79,1.79,1.99,2.49,4.99,4.79,3.49,2.37,2.49,0.7,0.7,1.33,6.99,3.99,3.99,0.7,1.79,2.0,3.19,2.49,2.99,2.99,1.89,2.99,2.39
2023-09-06,2.99,0.7,1.29,1.59,3.99,1.59,2.99,6.99,1.49,4.99,1.99,0.99,1.79,3.99,3.49,4.49,2.29,2.99,1.5,0.5,1.99,2.29,5.49,2.99,1.99,7.99,7.99,0.79,5.49,1.99,4.99,4.49,1.99,0.7,4.79,2.99,0.99,5.99,0.99,5.49,2.39,7.99,7.69,1.79,3.99,4.49,1.59,1.79,2.29,1.99,4.59,1.69,7.99,2.49,3.29,0.79,2.49,0.79,4.99,1.25,0.69,0.99,4.49,1.25,2.99,1.0,4.99,2.99,1.99,2.25,2.99,0.79,0.79,0.99,0.79,1.79,1.99,2.49,4.99,4.79,3.49,2.37,2.49,0.7,0.7,1.33,6.99,3.99,2.99,0.7,1.79,2.0,3.19,2.49,3.49,2.99,1.89,2.99,2.39
2023-09-13,2.99,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.49,4.99,3.49,0.99,1.79,4.49,3.49,5.49,2.49,3.49,1.5,0.5,1.99,2.29,5.99,2.99,1.99,7.99,7.99,1.29,5.99,1.99,3.99,3.5,1.99,0.7,4.79,2.99,0.99,5.99,0.99,4.49,2.39,7.99,6.49,1.79,3.99,4.49,1.59,1.79,2.29,1.99,4.59,1.69,7.99,2.49,1.25,0.79,2.49,1.19,5.79,1.25,0.69,0.99,4.49,1.25,1.49,1.0,4.99,3.99,1.99,2.0,2.99,1.29,1.19,0.99,1.19,1.79,1.99,2.49,4.99,4.49,3.49,2.37,2.49,0.7,0.7,1.33,6.99,3.99,3.99,0.7,1.79,2.49,3.49,2.49,3.49,2.99,1.89,2.99,2.39
2023-09-20,2.99,0.7,1.29,1.33,3.99,1.33,3.5,6.99,1.49,4.99,3.49,0.99,1.79,4.49,3.49,5.49,2.49,3.99,1.29,0.5,1.99,2.29,3.99,2.99,1.99,7.99,7.99,1.29,3.99,1.99,4.99,3.5,1.99,0.7,4.79,2.99,0.99,5.49,0.99,5.99,2.39,6.99,5.99,1.79,2.99,4.49,1.33,1.79,2.29,2.99,4.59,1.69,7.99,2.49,1.25,0.79,2.49,1.19,5.79,1.25,0.69,0.99,4.49,1.25,2.99,1.0,4.99,3.5,1.99,2.0,2.99,1.29,1.19,0.99,1.19,1.79,1.99,2.49,4.99,4.0,3.49,2.37,2.49,0.7,0.7,1.25,6.99,2.99,3.5,0.7,1.79,2.29,3.49,2.49,3.49,2.99,1.89,2.99,2.39
2023-09-27,2.99,0.7,1.29,1.33,3.99,1.33,3.99,6.99,1.49,4.99,3.49,0.99,1.79,4.49,3.99,5.49,2.49,3.99,1.29,0.5,1.99,2.29,4.99,2.99,1.99,7.99,7.99,1.29,4.99,1.99,4.99,3.5,1.99,0.7,4.79,2.99,0.99,5.99,0.99,5.49,2.39,6.99,5.99,1.79,2.99,4.49,1.33,1.49,2.29,1.49,4.59,1.69,7.99,2.49,1.25,0.79,2.49,1.19,5.79,1.25,0.69,0.99,4.49,1.25,2.99,1.0,4.99,3.99,1.99,2.0,3.19,1.29,1.19,0.99,1.19,1.79,1.99,2.49,4.99,4.79,3.49,2.37,2.49,0.7,0.7,1.25,6.99,2.99,3.99,0.7,1.79,2.49,3.49,2.49,3.49,2.99,1.89,2.99,2.39
2023-10-04,2.99,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.49,4.5,3.49,0.99,1.79,4.49,3.99,4.49,2.49,4.99,1.5,0.5,1.99,2.29,4.99,2.99,1.99,7.99,7.99,0.79,4.99,1.79,4.99,3.5,0.99,0.7,4.79,2.99,0.99,5.99,0.99,5.99,2.39,6.99,5.99,1.79,3.99,3.79,1.59,1.79,2.29,1.5,4.59,1.69,8.49,2.49,1.25,0.79,2.49,0.79,5.79,1.25,0.69,0.99,4.49,1.25,2.99,1.0,4.99,3.99,1.99,2.0,3.19,0.79,0.79,0.99,0.79,1.79,1.99,2.49,4.99,4.79,3.49,2.37,2.49,0.7,0.7,1.33,6.99,3.99,3.99,0.7,1.79,2.49,3.49,2.49,3.49,2.99,1.89,2.99,2.39
2023-10-11,2.99,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.49,4.5,3.49,0.99,1.79,3.0,3.99,5.49,2.49,4.99,1.5,0.5,1.99,2.29,4.99,2.99,1.99,7.99,7.99,0.79,4.99,1.79,4.99,4.49,1.99,0.7,4.79,2.99,0.99,5.99,0.99,4.49,2.39,6.99,5.99,1.79,3.99,3.79,1.59,1.79,2.29,1.5,4.59,1.69,8.49,2.49,1.25,0.79,2.49,1.19,5.79,1.25,0.69,0.99,4.49,1.25,3.49,1.0,4.99,3.99,1.99,2.0,3.19,0.79,1.19,0.99,1.19,1.79,1.99,2.49,3.84,4.79,3.49,2.37,2.49,0.7,0.7,1.25,6.99,3.99,3.99,0.7,1.79,2.49,3.49,2.49,3.49,2.99,1.89,2.99,2.69
2023-10-18,2.99,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.25,4.99,3.49,0.99,1.79,3.0,3.99,5.49,2.49,4.99,1.5,0.5,1.99,2.29,4.99,2.99,1.99,7.99,7.99,1.29,4.99,1.99,4.99,4.49,1.99,0.7,4.79,2.99,0.99,5.99,0.99,5.49,2.39,7.99,5.99,1.79,3.99,4.49,1.59,1.25,2.29,1.25,4.59,1.69,7.99,2.49,1.25,0.79,2.49,1.19,5.79,1.25,0.69,0.99,4.49,1.25,3.49,1.0,3.99,3.99,1.99,2.59,3.19,1.29,1.19,0.99,1.19,1.79,1.99,2.49,3.84,4.79,3.49,2.37,2.49,0.7,0.7,1.33,6.99,3.99,3.99,0.7,1.79,2.49,3.49,2.49,3.49,2.99,1.89,2.99,2.69
2023-10-25,3.0,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.25,4.99,3.49,0.99,1.79,3.0,3.99,4.49,2.0,4.99,1.5,0.5,1.99,2.29,4.99,2.99,1.99,7.99,7.99,1.29,4.99,1.99,4.99,4.49,1.99,0.7,4.79,2.99,0.99,5.99,0.99,5.99,2.39,7.99,7.99,1.5,3.99,4.49,1.59,1.25,2.0,1.25,4.59,1.69,7.99,2.49,3.29,0.79,2.49,1.19,5.79,1.25,0.69,0.99,4.49,1.25,3.49,1.0,3.99,3.99,1.99,2.59,3.19,1.29,1.19,0.99,1.19,1.79,1.99,2.49,3.84,4.79,3.49,2.37,2.49,0.7,0.7,1.33,6.99,3.99,3.99,0.7,1.79,2.49,3.49,2.49,3.49,2.99,1.89,2.99,2.69
2023-11-01,3.0,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.25,4.79,3.49,0.99,1.79,2.99,1.99,5.49,2.0,3.49,1.5,0.4,1.99,2.29,4.99,2.99,1.99,7.99,7.99,1.29,4.99,1.99,5.99,4.49,1.99,0.7,4.79,1.99,0.99,5.99,0.99,5.49,2.39,7.99,5.49,1.5,3.5,3.29,1.59,1.79,2.0,2.99,4.59,1.69,8.49,2.49,3.29,0.79,2.49,1.19,5.49,1.25,0.69,0.99,4.49,1.25,3.49,1.0,2.99,3.99,1.99,2.59,3.19,1.29,1.19,0.99,1.19,1.79,1.99,2.49,3.84,4.79,3.49,2.37,2.49,0.7,0.7,1.25,7.99,3.5,3.99,0.7,1.79,2.49,3.49,2.49,3.49,2.99,1.89,2.99,2.69
2023-11-08,3.0,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.25,4.99,3.49,0.69,1.79,2.99,3.99,5.49,2.0,3.49,1.5,0.4,1.99,1.99,5.99,2.99,1.99,7.99,7.99,0.69,5.99,1.99,5.99,4.49,0.99,0.7,4.79,1.99,0.99,5.99,0.99,5.99,2.39,7.99,7.99,1.5,3.49,3.99,1.59,1.79,2.0,2.99,4.59,1.69,8.49,2.49,3.29,0.79,2.49,0.69,5.49,1.25,0.69,0.99,4.49,1.25,3.49,0.69,2.99,3.99,1.99,2.59,3.19,0.69,0.69,0.69,0.69,1.79,1.99,2.49,3.84,4.79,3.49,2.37,2.49,0.7,0.7,1.25,7.99,3.49,3.99,0.7,1.79,2.49,3.49,2.49,3.49,2.99,1.89,2.99,2.69
2023-11-15,3.0,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.25,4.99,3.49,0.99,1.79,2.99,3.99,5.49,2.0,4.29,1.25,0.5,1.99,2.29,5.49,2.99,1.99,7.99,7.99,1.29,5.49,1.99,5.99,4.49,1.99,0.7,4.79,2.0,0.99,5.99,0.99,5.99,2.39,7.99,7.49,1.5,3.49,3.29,1.59,1.79,2.0,2.99,4.59,1.69,7.49,2.49,3.29,0.79,2.49,1.19,5.79,1.25,0.69,0.99,4.49,1.25,3.49,1.0,4.99,3.99,1.99,2.59,3.19,1.29,1.19,0.99,1.19,1.79,1.99,2.49,3.84,4.79,3.49,2.37,2.49,0.7,0.7,1.25,7.99,3.49,3.99,0.7,1.79,2.49,3.49,2.49,3.49,2.99,1.89,2.99,2.69
2023-11-22,3.0,0.7,1.29,1.59,3.99,1.59,3.99,6.99,1.25,4.99,3.49,0.99,1.79,2.99,3.99,5.49,2.0,4.29,1.25,0.5,1.99,2.29,5.49,2.99,1.99,7.99,7.99,1.29,5.49,1.99,5.99,4.49,1.99,0.7,4.79,2.0,0.99,5.99,0.99,5.99,2.39,7.99,7.49,1.5,3.49,3.29,1.59,1.79,2.0,2.99,4.59,1.69,7.49,2.49,3.29,0.79,2.49,1.19,5.79,1.25,0.69,0.99,4.49,1.25,3.49,1.0,4.99,3.99,1.99,2.59,3.19,1.29,1.19,0.99,1.19,1.79,1.99,2.49,3.84,4.79,3.49,2.37,2.49,0.7,0.7,1.25,7.99,3.49,3.99,0.7,1.79,2.49,3.49,2.49,3.49,2.99,1.89,2.99,2.69
2023-11-29,3.0,0.7,1.29,1.59,4.29,1.59,3.99,6.49,1.25,4.49,3.49,0.99,1.79,4.49,3.99,4.49,2.0,4.99,1.5,0.5,1.99,2.29,6.79,2.99,1.99,7.99,7.49,1.29,6.79,1.99,5.99,3.99,1.99,0.7,4.79,2.0,0.99,5.99,0.99,5.99,2.39,6.49,6.49,1.5,3.5,4.49,1.59,1.49,2.0,1.49,4.59,1.69,8.79,2.49,3.29,0.79,2.49,1.19,5.79,1.25,0.69,0.5,4.49,1.25,3.49,1.0,4.99,3.99,1.99,2.59,3.19,1.29,1.19,0.99,1.19,1.79,1.99,2.49,3.84,3.99,3.49,2.37,2.49,0.7,0.7,1.39,7.99,3.5,3.99,0.7,1.79,2.49,3.49,2.49,3.49,2.99,1.99,2.99,2.69
2023-12-06,3.0,0.7,1.29,1.59,4.29,1.59,3.99,6.49,1.49,4.99,3.49,0.99,1.79,4.49,3.99,5.49,2.0,4.99,1.5,0.5,1.99,2.29,6.79,2.99,1.99,7.99,7.99,1.29,6.79,1.99,6.99,3.99,0.99,0.7,4.79,2.0,0.99,5.99,0.99,5.49,2.39,6.49,6.49,1.5,3.99,4.49,1.59,1.49,2.0,1.29,4.59,1.69,8.79,2.49,3.29,0.79,2.49,1.19,5.79,1.25,0.69,0.99,4.49,1.25,3.49,1.0,4.99,3.99,1.99,2.59,3.19,1.29,1.19,0.99,1.19,1.79,1.99,2.49,3.84,4.49,3.49,2.37,2.49,0.7,0.7,1.39,8.49,3.99,3.99,0.7,1.79,2.49,3.29,2.49,3.49,2.99,1.99,2.99,2.69
2023-12-13,3.5,0.7,1.39,1.59,4.29,1.59,3.99,6.99,1.49,4.99,3.49,0.99,1.79,3.99,3.49,5.49,2.0,4.29,1.25,0.5,1.99,2.29,3.99,2.99,1.99,8.99,7.99,1.29,3.99,1.99,6.99,4.49,1.99,0.7,4.79,2.5,0.99,5.99,0.99,4.99,2.39,7.99,6.79,1.79,3.99,3.49,1.59,1.49,2.0,1.49,4.59,1.69,8.79,2.49,3.29,0.79,2.49,1.19,4.99,1.25,0.69,0.99,4.49,1.25,3.49,1.0,4.99,3.99,1.99,2.59,3.0,1.29,1.19,0.99,1.19,1.79,1.99,2.49,3.84,4.5,3.49,2.37,2.49,0.7,0.7,1.39,8.49,3.99,3.99,0.7,1.79,2.49,3.29,2.49,3.49,3.19,1.99,2.99,2.69
2023-12-20,3.5,0.7,1.39,1.59,4.29,1.59,3.99,6.99,1.49,4.99,3.49,0.99,1.79,3.99,3.49,4.49,2.0,4.29,1.25,0.5,1.99,2.29,5.49,2.49,1.99,8.99,7.99,1.29,5.49,1.99,6.99,4.49,1.99,0.7,4.79,2.5,0.99,5.99,0.99,4.99,2.39,7.99,7.99,1.79,3.69,3.49,1.59,1.49,2.0,1.29,4.59,1.69,8.79,2.49,3.29,0.79,2.49,1.19,4.99,1.25,0.69,0.99,4.49,1.25,3.49,1.0,4.99,3.99,1.99,2.59,3.19,1.29,1.19,0.99,1.19,1.79,1.99,2.49,3.84,4.99,3.49,2.37,2.49,0.7,0.7,1.39,8.49,3.69,3.99,0.7,1.79,2.49,3.29,2.49,3.49,3.19,1.99,2.99,2.69
2023-12-27,3.5,0.7,1.39,1.59,4.29,1.59,3.99,6.99,1.49,4.99,3.49,0.99,1.79,3.99,3.99,5.49,2.0,4.99,1.5,0.5,1.99,2.29,5.49,2.99,1.99,8.99,7.99,1.29,5.49,1.99,6.99,4.49,1.99,0.7,4.79,2.5,1.29,5.99,0.99,4.99,2.39,6.99,7.99,1.79,3.99,3.99,1.59,1.49,2.0,1.29,4.19,1.69,7.99,2.49,3.29,0.79,2.49,1.19,5.79,1.25,0.69,0.99,4.49,1.25,3.49,1.0,4.99,3.99,1.99,2.59,3.19,1.29,1.19,0.99,1.19,1.79,1.99,2.49,3.84,4.99,3.49,2.37,2.49,0.7,0.7,1.39,8.49,3.99,3.99,0.7,1.79,2.49,3.29,2.49,3.49,3.19,1.99,2.99,2.69
2024-01-03,3.99,0.7,1.39,1.79,4.29,1.79,3.5,6.99,1.49,4.49,1.99,0.99,1.67,3.99,3.99,4.99,2.79,4.99,1.5,0.5,1.99,2.29,5.99,2.99,1.99,8.49,7.99,1.29,5.99,1.99,6.99,4.49,1.99,0.7,4.79,2.99,1.29,5.99,1.29,4.99,2.39,6.99,6.29,1.79,3.99,3.99,1.59,2.79,2.29,1.0,4.19,0.99,7.99,2.49,3.29,0.79,2.49,1.19,5.79,1.25,0.69,0.99,4.49,1.25,3.49,1.19,4.99,3.5,1.99,2.59,3.0,1.29,1.19,0.99,1.19,1.79,1.99,2.49,3.84,4.99,3.49,2.37,2.49,0.7,0.7,1.39,8.49,3.99,3.99,0.7,1.67,2.49,3.29,2.49,3.49,3.19,1.79,2.99,2.69
